Provincia,Partido,Localidad,Tecnologia,Link Indec,Accesos
BUENOS AIRES,25 de Mayo,25 de Mayo,ADSL,,755.0
BUENOS AIRES,25 de Mayo,25 de Mayo,CABLEMODEM,,4600.0
BUENOS AIRES,25 de Mayo,25 de Mayo,FIBRA OPTICA,,2.0
BUENOS AIRES,25 de Mayo,25 de Mayo,SATELITAL,,742.0
BUENOS AIRES,25 de Mayo,25 de Mayo,WIRELESS,,727.0
BUENOS AIRES,25 de Mayo,Del Valle,ADSL,,181.0
BUENOS AIRES,25 de Mayo,Del Valle,Otros,,10.0
BUENOS AIRES,25 de Mayo,Del Valle,SATELITAL,,1.0
BUENOS AIRES,25 de Mayo,Ernestina,ADSL,,75.0
BUENOS AIRES,25 de Mayo,Gobernador Ugarte,WIRELESS,,181.0
BUENOS AIRES,25 de Mayo,Lucas Monteverde,WIRELESS,,6.0
BUENOS AIRES,25 de Mayo,Norberto de la Riestra,CABLEMODEM,,782.0
BUENOS AIRES,25 de Mayo,Norberto de la Riestra,FIBRA OPTICA,,496.0
BUENOS AIRES,25 de Mayo,Norberto de la Riestra,Otros,,16.0
BUENOS AIRES,25 de Mayo,Norberto de la Riestra,WIRELESS,,185.0
BUENOS AIRES,25 de Mayo,Pedernales,ADSL,,154.0
BUENOS AIRES,25 de Mayo,Pedernales,FIBRA OPTICA,,25.0
BUENOS AIRES,25 de Mayo,Pedernales,Otros,,21.0
BUENOS AIRES,25 de Mayo,Pedernales,WIRELESS,,7.0
BUENOS AIRES,9 de Julio,12 de Octubre,WIRELESS,,19.0
BUENOS AIRES,9 de Julio,9 de Julio,ADSL,,4241.0
BUENOS AIRES,9 de Julio,9 de Julio,CABLEMODEM,,3463.0
BUENOS AIRES,9 de Julio,9 de Julio,DIAL UP,,80.0
BUENOS AIRES,9 de Julio,9 de Julio,FIBRA OPTICA,,6238.0
BUENOS AIRES,9 de Julio,9 de Julio,WIRELESS,,831.0
BUENOS AIRES,9 de Julio,Alfredo Demarchi  (Est. Facundo Quiroga),ADSL,,450.0
BUENOS AIRES,9 de Julio,Alfredo Demarchi  (Est. Facundo Quiroga),Otros,,60.0
BUENOS AIRES,9 de Julio,Dudignac,WIRELESS,,474.0
BUENOS AIRES,9 de Julio,Manuel B. Gonnet  (Est. French),ADSL,,193.0
BUENOS AIRES,9 de Julio,Manuel B. Gonnet  (Est. French),FIBRA OPTICA,,2.0
BUENOS AIRES,9 de Julio,Manuel B. Gonnet  (Est. French),Otros,,2.0
BUENOS AIRES,9 de Julio,Morea,WIRELESS,,130.0
BUENOS AIRES,9 de Julio,Patricios,ADSL,,81.0
BUENOS AIRES,9 de Julio,Patricios,WIRELESS,,50.0
BUENOS AIRES,9 de Julio,Villa General Fournier  (Est. 9 de Julio Sud),FIBRA OPTICA,,118.0
BUENOS AIRES,9 de Julio,Villa General Fournier  (Est. 9 de Julio Sud),WIRELESS,,42.0
BUENOS AIRES,Adolfo Alsina,Carhué,ADSL,,766.0
BUENOS AIRES,Adolfo Alsina,Carhué,DIAL UP,,1.0
BUENOS AIRES,Adolfo Alsina,Carhué,FIBRA OPTICA,,1417.0
BUENOS AIRES,Adolfo Alsina,Carhué,Otros,,1.0
BUENOS AIRES,Adolfo Alsina,Carhué,WIRELESS,,1073.0
BUENOS AIRES,Adolfo Alsina,Colonia San Miguel Arcángel,FIBRA OPTICA,,208.0
BUENOS AIRES,Adolfo Alsina,Esteban Agustín Gascón,FIBRA OPTICA,,60.0
BUENOS AIRES,Adolfo Alsina,Maza,FIBRA OPTICA,,390.0
BUENOS AIRES,Adolfo Alsina,Maza,SATELITAL,,2.0
BUENOS AIRES,Adolfo Alsina,Maza,WIRELESS,,14.0
BUENOS AIRES,Adolfo Alsina,Rivera,FIBRA OPTICA,,1309.0
BUENOS AIRES,Adolfo Gonzales Chaves,Adolfo Gonzales Chaves  (Est. Chaves),ADSL,,464.0
BUENOS AIRES,Adolfo Gonzales Chaves,Adolfo Gonzales Chaves  (Est. Chaves),DIAL UP,,2.0
BUENOS AIRES,Adolfo Gonzales Chaves,Adolfo Gonzales Chaves  (Est. Chaves),FIBRA OPTICA,,943.0
BUENOS AIRES,Adolfo Gonzales Chaves,Adolfo Gonzales Chaves  (Est. Chaves),WIRELESS,,690.0
BUENOS AIRES,Adolfo Gonzales Chaves,De la Garma,FIBRA OPTICA,,654.0
BUENOS AIRES,Adolfo Gonzales Chaves,De la Garma,Otros,,6.0
BUENOS AIRES,Adolfo Gonzales Chaves,De la Garma,WIRELESS,,57.0
BUENOS AIRES,Adolfo Gonzales Chaves,Juan E. Barra,WIRELESS,,46.0
BUENOS AIRES,Adolfo Gonzales Chaves,Vásquez,WIRELESS,,14.0
BUENOS AIRES,Alberti,Alberti   (Est. Andrés Vaccarezza),ADSL,,335.0
BUENOS AIRES,Alberti,Alberti   (Est. Andrés Vaccarezza),DIAL UP,,6.0
BUENOS AIRES,Alberti,Alberti   (Est. Andrés Vaccarezza),FIBRA OPTICA,,1.0
BUENOS AIRES,Alberti,Alberti   (Est. Andrés Vaccarezza),WIRELESS,,2.0
BUENOS AIRES,Alberti,Coronel Seguí,WIRELESS,,5.0
BUENOS AIRES,Alberti,Mechita,ADSL,,285.0
BUENOS AIRES,Alberti,Villa Ortiz  (Est. Coronel Mom),WIRELESS,,24.0
BUENOS AIRES,Almirante Brown,Adrogué,ADSL,,86.0
BUENOS AIRES,Almirante Brown,Adrogué,CABLEMODEM,,9190.0
BUENOS AIRES,Almirante Brown,Adrogué,DIAL UP,,53.0
BUENOS AIRES,Almirante Brown,Adrogué,FIBRA OPTICA,,12086.0
BUENOS AIRES,Almirante Brown,Adrogué,Otros,,2.0
BUENOS AIRES,Almirante Brown,Adrogué,SATELITAL,,1.0
BUENOS AIRES,Almirante Brown,Adrogué,WIRELESS,,26.0
BUENOS AIRES,Almirante Brown,Burzaco,ADSL,,39.0
BUENOS AIRES,Almirante Brown,Burzaco,CABLEMODEM,,15962.0
BUENOS AIRES,Almirante Brown,Burzaco,DIAL UP,,35.0
BUENOS AIRES,Almirante Brown,Burzaco,FIBRA OPTICA,,12081.0
BUENOS AIRES,Almirante Brown,Burzaco,Otros,,6.0
BUENOS AIRES,Almirante Brown,Burzaco,SATELITAL,,2.0
BUENOS AIRES,Almirante Brown,Burzaco,WIRELESS,,309.0
BUENOS AIRES,Almirante Brown,Claypole,ADSL,,4.0
BUENOS AIRES,Almirante Brown,Claypole,CABLEMODEM,,7379.0
BUENOS AIRES,Almirante Brown,Claypole,DIAL UP,,3.0
BUENOS AIRES,Almirante Brown,Claypole,FIBRA OPTICA,,3987.0
BUENOS AIRES,Almirante Brown,Claypole,Otros,,13.0
BUENOS AIRES,Almirante Brown,Claypole,WIRELESS,,2.0
BUENOS AIRES,Almirante Brown,Don Orione,CABLEMODEM,,5391.0
BUENOS AIRES,Almirante Brown,Don Orione,WIRELESS,,1.0
BUENOS AIRES,Almirante Brown,Glew,ADSL,,11.0
BUENOS AIRES,Almirante Brown,Glew,CABLEMODEM,,8794.0
BUENOS AIRES,Almirante Brown,Glew,DIAL UP,,10.0
BUENOS AIRES,Almirante Brown,Glew,FIBRA OPTICA,,12012.0
BUENOS AIRES,Almirante Brown,Glew,Otros,,12.0
BUENOS AIRES,Almirante Brown,Glew,WIRELESS,,54.0
BUENOS AIRES,Almirante Brown,Jose Mármol,CABLEMODEM,,7243.0
BUENOS AIRES,Almirante Brown,Jose Mármol,DIAL UP,,1.0
BUENOS AIRES,Almirante Brown,Jose Mármol,FIBRA OPTICA,,1605.0
BUENOS AIRES,Almirante Brown,Jose Mármol,Otros,,2.0
BUENOS AIRES,Almirante Brown,Jose Mármol,WIRELESS,,1.0
BUENOS AIRES,Almirante Brown,Longchamps,ADSL,,16.0
BUENOS AIRES,Almirante Brown,Longchamps,CABLEMODEM,,8913.0
BUENOS AIRES,Almirante Brown,Longchamps,DIAL UP,,20.0
BUENOS AIRES,Almirante Brown,Longchamps,FIBRA OPTICA,,8223.0
BUENOS AIRES,Almirante Brown,Longchamps,Otros,,4.0
BUENOS AIRES,Almirante Brown,Longchamps,WIRELESS,,1.0
BUENOS AIRES,Almirante Brown,Malvinas Argentinas,ADSL,,1.0
BUENOS AIRES,Almirante Brown,Malvinas Argentinas,CABLEMODEM,,4501.0
BUENOS AIRES,Almirante Brown,Malvinas Argentinas,DIAL UP,,3.0
BUENOS AIRES,Almirante Brown,Malvinas Argentinas,FIBRA OPTICA,,787.0
BUENOS AIRES,Almirante Brown,Malvinas Argentinas,Otros,,2.0
BUENOS AIRES,Almirante Brown,Malvinas Argentinas,WIRELESS,,1.0
BUENOS AIRES,Almirante Brown,Ministro Rivadavia,ADSL,,3.0
BUENOS AIRES,Almirante Brown,Ministro Rivadavia,CABLEMODEM,,3544.0
BUENOS AIRES,Almirante Brown,Ministro Rivadavia,DIAL UP,,4.0
BUENOS AIRES,Almirante Brown,Ministro Rivadavia,FIBRA OPTICA,,4309.0
BUENOS AIRES,Almirante Brown,Ministro Rivadavia,WIRELESS,,1.0
BUENOS AIRES,Almirante Brown,Rafael Calzada,ADSL,,9.0
BUENOS AIRES,Almirante Brown,Rafael Calzada,CABLEMODEM,,10634.0
BUENOS AIRES,Almirante Brown,Rafael Calzada,DIAL UP,,14.0
BUENOS AIRES,Almirante Brown,Rafael Calzada,FIBRA OPTICA,,10091.0
BUENOS AIRES,Almirante Brown,Rafael Calzada,Otros,,178.0
BUENOS AIRES,Almirante Brown,Rafael Calzada,WIRELESS,,340.0
BUENOS AIRES,Almirante Brown,San Francisco Solano,ADSL,,3.0
BUENOS AIRES,Almirante Brown,San Francisco Solano,CABLEMODEM,,4227.0
BUENOS AIRES,Almirante Brown,San Francisco Solano,DIAL UP,,4.0
BUENOS AIRES,Almirante Brown,San Francisco Solano,FIBRA OPTICA,,4746.0
BUENOS AIRES,Almirante Brown,San Francisco Solano,Otros,,127.0
BUENOS AIRES,Almirante Brown,San Francisco Solano,WIRELESS,,2.0
BUENOS AIRES,Almirante Brown,San Jose,ADSL,,2.0
BUENOS AIRES,Almirante Brown,San Jose,CABLEMODEM,,8599.0
BUENOS AIRES,Almirante Brown,San Jose,DIAL UP,,1.0
BUENOS AIRES,Almirante Brown,San Jose,FIBRA OPTICA,,1166.0
BUENOS AIRES,Almirante Brown,San Jose,SATELITAL,,3.0
BUENOS AIRES,Almirante Brown,San Jose,WIRELESS,,1.0
BUENOS AIRES,AMBA,Otros,CABLEMODEM,Sin Datos,0.0
BUENOS AIRES,AMBA,Otros,OTROS,Sin Datos,0.0
BUENOS AIRES,AMBA,Otros,WIRELESS,Sin Datos,13.0
BUENOS AIRES,Arrecifes,Arrecifes,ADSL,,773.0
BUENOS AIRES,Arrecifes,Arrecifes,CABLEMODEM,,1294.0
BUENOS AIRES,Arrecifes,Arrecifes,DIAL UP,,12.0
BUENOS AIRES,Arrecifes,Arrecifes,FIBRA OPTICA,,6902.0
BUENOS AIRES,Arrecifes,Arrecifes,SATELITAL,,1.0
BUENOS AIRES,Arrecifes,Arrecifes,WIRELESS,,1325.0
BUENOS AIRES,Arrecifes,Todd,FIBRA OPTICA,,341.0
BUENOS AIRES,Arrecifes,Viña,ADSL,,50.0
BUENOS AIRES,Arrecifes,Viña,WIRELESS,,30.0
BUENOS AIRES,Avellaneda,Avellaneda,ADSL,,903.0
BUENOS AIRES,Avellaneda,Avellaneda,CABLEMODEM,,8387.0
BUENOS AIRES,Avellaneda,Avellaneda,DIAL UP,,46.0
BUENOS AIRES,Avellaneda,Avellaneda,FIBRA OPTICA,,7576.0
BUENOS AIRES,Avellaneda,Avellaneda,Otros,,72.0
BUENOS AIRES,Avellaneda,Avellaneda,SATELITAL,,8.0
BUENOS AIRES,Avellaneda,Avellaneda,WIRELESS,,79.0
BUENOS AIRES,Avellaneda,Crucesita,ADSL,,1.0
BUENOS AIRES,Avellaneda,Crucesita,CABLEMODEM,,4728.0
BUENOS AIRES,Avellaneda,Crucesita,FIBRA OPTICA,,3160.0
BUENOS AIRES,Avellaneda,Crucesita,Otros,,2.0
BUENOS AIRES,Avellaneda,Dock Sud,ADSL,,11.0
BUENOS AIRES,Avellaneda,Dock Sud,CABLEMODEM,,606.0
BUENOS AIRES,Avellaneda,Dock Sud,FIBRA OPTICA,,1898.0
BUENOS AIRES,Avellaneda,Dock Sud,Otros,,12.0
BUENOS AIRES,Avellaneda,Dock Sud,WIRELESS,,26.0
BUENOS AIRES,Avellaneda,Gerli,ADSL,,3.0
BUENOS AIRES,Avellaneda,Gerli,CABLEMODEM,,5553.0
BUENOS AIRES,Avellaneda,Gerli,FIBRA OPTICA,,4977.0
BUENOS AIRES,Avellaneda,Pineyro,ADSL,,9.0
BUENOS AIRES,Avellaneda,Pineyro,CABLEMODEM,,5475.0
BUENOS AIRES,Avellaneda,Pineyro,DIAL UP,,1.0
BUENOS AIRES,Avellaneda,Pineyro,FIBRA OPTICA,,2758.0
BUENOS AIRES,Avellaneda,Sarandí,ADSL,,703.0
BUENOS AIRES,Avellaneda,Sarandí,CABLEMODEM,,9148.0
BUENOS AIRES,Avellaneda,Sarandí,DIAL UP,,60.0
BUENOS AIRES,Avellaneda,Sarandí,FIBRA OPTICA,,13979.0
BUENOS AIRES,Avellaneda,Sarandí,Otros,,4.0
BUENOS AIRES,Avellaneda,Sarandí,SATELITAL,,1.0
BUENOS AIRES,Avellaneda,Sarandí,WIRELESS,,1.0
BUENOS AIRES,Avellaneda,Villa Domínico,ADSL,,15.0
BUENOS AIRES,Avellaneda,Villa Domínico,CABLEMODEM,,8086.0
BUENOS AIRES,Avellaneda,Villa Domínico,DIAL UP,,2.0
BUENOS AIRES,Avellaneda,Villa Domínico,FIBRA OPTICA,,7644.0
BUENOS AIRES,Avellaneda,Villa Domínico,Otros,,11.0
BUENOS AIRES,Avellaneda,Villa Domínico,WIRELESS,,600.0
BUENOS AIRES,Avellaneda,Wilde,ADSL,,329.0
BUENOS AIRES,Avellaneda,Wilde,CABLEMODEM,,11682.0
BUENOS AIRES,Avellaneda,Wilde,DIAL UP,,62.0
BUENOS AIRES,Avellaneda,Wilde,FIBRA OPTICA,,16887.0
BUENOS AIRES,Avellaneda,Wilde,Otros,,8.0
BUENOS AIRES,Avellaneda,Wilde,WIRELESS,,101.0
BUENOS AIRES,Ayacucho,Ayacucho,ADSL,,1834.0
BUENOS AIRES,Ayacucho,Ayacucho,DIAL UP,,2.0
BUENOS AIRES,Ayacucho,Ayacucho,WIRELESS,,142.0
BUENOS AIRES,Ayacucho,La Constancia,WIRELESS,,10.0
BUENOS AIRES,Ayacucho,Solanet,WIRELESS,,27.0
BUENOS AIRES,Ayacucho,Udaquiola,SATELITAL,,1.0
BUENOS AIRES,Ayacucho,Udaquiola,WIRELESS,,46.0
BUENOS AIRES,Azul,Azul,ADSL,,1692.0
BUENOS AIRES,Azul,Azul,CABLEMODEM,,15053.0
BUENOS AIRES,Azul,Azul,DIAL UP,,48.0
BUENOS AIRES,Azul,Azul,FIBRA OPTICA,,79.0
BUENOS AIRES,Azul,Azul,Otros,,14.0
BUENOS AIRES,Azul,Azul,SATELITAL,,2.0
BUENOS AIRES,Azul,Azul,WIRELESS,,1145.0
BUENOS AIRES,Azul,Cacharí,DIAL UP,,2.0
BUENOS AIRES,Azul,Cacharí,WIRELESS,,521.0
BUENOS AIRES,Azul,Chillar,SATELITAL,,1.0
BUENOS AIRES,Azul,Chillar,WIRELESS,,565.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,ADSL,,3774.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,CABLEMODEM,,103297.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,DIAL UP,,388.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,FIBRA OPTICA,,15511.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,Otros,,64.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,SATELITAL,,8.0
BUENOS AIRES,Bahía Blanca,Bahía Blanca,WIRELESS,,2764.0
BUENOS AIRES,Bahía Blanca,Cabildo,CABLEMODEM,,193.0
BUENOS AIRES,Bahía Blanca,Cabildo,DIAL UP,,4.0
BUENOS AIRES,Bahía Blanca,Cabildo,FIBRA OPTICA,,210.0
BUENOS AIRES,Bahía Blanca,Cabildo,Otros,,2.0
BUENOS AIRES,Bahía Blanca,Cabildo,WIRELESS,,66.0
BUENOS AIRES,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),ADSL,,320.0
BUENOS AIRES,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),CABLEMODEM,,1678.0
BUENOS AIRES,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),DIAL UP,,1.0
BUENOS AIRES,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),FIBRA OPTICA,,2.0
BUENOS AIRES,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),WIRELESS,,15.0
BUENOS AIRES,Bahía Blanca,Ingeniero White,FIBRA OPTICA,,1.0
BUENOS AIRES,Bahía Blanca,Ingeniero White,SATELITAL,,3.0
BUENOS AIRES,Balcarce,Balcarce,ADSL,,1347.0
BUENOS AIRES,Balcarce,Balcarce,CABLEMODEM,,11898.0
BUENOS AIRES,Balcarce,Balcarce,DIAL UP,,36.0
BUENOS AIRES,Balcarce,Balcarce,FIBRA OPTICA,,45.0
BUENOS AIRES,Balcarce,Balcarce,Otros,,9.0
BUENOS AIRES,Balcarce,Balcarce,WIRELESS,,883.0
BUENOS AIRES,Balcarce,Los Pinos,Otros,,9.0
BUENOS AIRES,Balcarce,Los Pinos,WIRELESS,,30.0
BUENOS AIRES,Balcarce,Napaleofú,FIBRA OPTICA,,15.0
BUENOS AIRES,Balcarce,Napaleofú,WIRELESS,,107.0
BUENOS AIRES,Balcarce,Ramos Otero,WIRELESS,,8.0
BUENOS AIRES,Balcarce,San Agustín,Otros,,3.0
BUENOS AIRES,Balcarce,San Agustín,WIRELESS,,72.0
BUENOS AIRES,Balcarce,Villa Laguna La Brava,WIRELESS,,42.0
BUENOS AIRES,Baradero,Baradero,ADSL,,861.0
BUENOS AIRES,Baradero,Baradero,CABLEMODEM,,7532.0
BUENOS AIRES,Baradero,Baradero,FIBRA OPTICA,,85.0
BUENOS AIRES,Baradero,Baradero,SATELITAL,,2.0
BUENOS AIRES,Baradero,Baradero,WIRELESS,,827.0
BUENOS AIRES,Baradero,Irineo Portela,FIBRA OPTICA,,1.0
BUENOS AIRES,Baradero,Irineo Portela,WIRELESS,,78.0
BUENOS AIRES,Baradero,Santa Coloma,WIRELESS,,55.0
BUENOS AIRES,Baradero,Villa Alsina  (Est. Alsina),ADSL,,91.0
BUENOS AIRES,Baradero,Villa Alsina  (Est. Alsina),Otros,,10.0
BUENOS AIRES,Baradero,Villa Alsina  (Est. Alsina),WIRELESS,,248.0
BUENOS AIRES,Benito Juárez,Barker,DIAL UP,,1.0
BUENOS AIRES,Benito Juárez,Barker,FIBRA OPTICA,,10.0
BUENOS AIRES,Benito Juárez,Barker,SATELITAL,,2.0
BUENOS AIRES,Benito Juárez,Barker,WIRELESS,,70.0
BUENOS AIRES,Benito Juárez,Benito Juárez  (Est. Juárez),ADSL,,650.0
BUENOS AIRES,Benito Juárez,Benito Juárez  (Est. Juárez),DIAL UP,,20.0
BUENOS AIRES,Benito Juárez,Benito Juárez  (Est. Juárez),FIBRA OPTICA,,563.0
BUENOS AIRES,Benito Juárez,Benito Juárez  (Est. Juárez),Otros,,4.0
BUENOS AIRES,Benito Juárez,Benito Juárez  (Est. Juárez),SATELITAL,,1.0
BUENOS AIRES,Benito Juárez,Benito Juárez  (Est. Juárez),WIRELESS,,147.0
BUENOS AIRES,Benito Juárez,López,FIBRA OPTICA,,4.0
BUENOS AIRES,Benito Juárez,López,WIRELESS,,12.0
BUENOS AIRES,Benito Juárez,Villa Cacique  (Est. Alfredo Fortabat),FIBRA OPTICA,,20.0
BUENOS AIRES,Benito Juárez,Villa Cacique  (Est. Alfredo Fortabat),SATELITAL,,1.0
BUENOS AIRES,Benito Juárez,Villa Cacique  (Est. Alfredo Fortabat),WIRELESS,,100.0
BUENOS AIRES,Berazategui,Berazategui,ADSL,,247.0
BUENOS AIRES,Berazategui,Berazategui,CABLEMODEM,,15969.0
BUENOS AIRES,Berazategui,Berazategui,DIAL UP,,38.0
BUENOS AIRES,Berazategui,Berazategui,FIBRA OPTICA,,29692.0
BUENOS AIRES,Berazategui,Berazategui,Otros,,15.0
BUENOS AIRES,Berazategui,Berazategui,SATELITAL,,4.0
BUENOS AIRES,Berazategui,Berazategui,WIRELESS,,49.0
BUENOS AIRES,Berazategui,Berazategui Oeste,ADSL,,16.0
BUENOS AIRES,Berazategui,Berazategui Oeste,CABLEMODEM,,143.0
BUENOS AIRES,Berazategui,Berazategui Oeste,FIBRA OPTICA,,15952.0
BUENOS AIRES,Berazategui,Carlos Tomás Sourigues,ADSL,,1.0
BUENOS AIRES,Berazategui,Carlos Tomás Sourigues,CABLEMODEM,,1291.0
BUENOS AIRES,Berazategui,Carlos Tomás Sourigues,FIBRA OPTICA,,2002.0
BUENOS AIRES,Berazategui,Centro Agrícola El Pato,ADSL,,1340.0
BUENOS AIRES,Berazategui,Centro Agrícola El Pato,CABLEMODEM,,2262.0
BUENOS AIRES,Berazategui,Centro Agrícola El Pato,FIBRA OPTICA,,672.0
BUENOS AIRES,Berazategui,Centro Agrícola El Pato,WIRELESS,,16.0
BUENOS AIRES,Berazategui,Guillermo E. Hudson,ADSL,,67.0
BUENOS AIRES,Berazategui,Guillermo E. Hudson,CABLEMODEM,,5749.0
BUENOS AIRES,Berazategui,Guillermo E. Hudson,DIAL UP,,2.0
BUENOS AIRES,Berazategui,Guillermo E. Hudson,FIBRA OPTICA,,10092.0
BUENOS AIRES,Berazategui,Guillermo E. Hudson,Otros,,1.0
BUENOS AIRES,Berazategui,Juan María Gutierrez,ADSL,,94.0
BUENOS AIRES,Berazategui,Juan María Gutierrez,CABLEMODEM,,1904.0
BUENOS AIRES,Berazategui,Juan María Gutierrez,DIAL UP,,2.0
BUENOS AIRES,Berazategui,Juan María Gutierrez,FIBRA OPTICA,,5644.0
BUENOS AIRES,Berazategui,Juan María Gutierrez,WIRELESS,,90.0
BUENOS AIRES,Berazategui,Pereyra,CABLEMODEM,,240.0
BUENOS AIRES,Berazategui,Pereyra,DIAL UP,,1.0
BUENOS AIRES,Berazategui,Pereyra,FIBRA OPTICA,,431.0
BUENOS AIRES,Berazategui,Plátanos,CABLEMODEM,,1658.0
BUENOS AIRES,Berazategui,Plátanos,FIBRA OPTICA,,2370.0
BUENOS AIRES,Berazategui,Plátanos,Otros,,1.0
BUENOS AIRES,Berazategui,Ranelagh,ADSL,,10.0
BUENOS AIRES,Berazategui,Ranelagh,CABLEMODEM,,2807.0
BUENOS AIRES,Berazategui,Ranelagh,DIAL UP,,13.0
BUENOS AIRES,Berazategui,Ranelagh,FIBRA OPTICA,,7837.0
BUENOS AIRES,Berazategui,Ranelagh,SATELITAL,,1.0
BUENOS AIRES,Berazategui,Villa España,ADSL,,1.0
BUENOS AIRES,Berazategui,Villa España,CABLEMODEM,,986.0
BUENOS AIRES,Berazategui,Villa España,FIBRA OPTICA,,2376.0
BUENOS AIRES,Berisso,Barrio El Carmen (Este),FIBRA OPTICA,,132.0
BUENOS AIRES,Berisso,Barrio El Carmen (Este),WIRELESS,,250.0
BUENOS AIRES,Berisso,Berisso,ADSL,,3116.0
BUENOS AIRES,Berisso,Berisso,CABLEMODEM,,14608.0
BUENOS AIRES,Berisso,Berisso,DIAL UP,,21.0
BUENOS AIRES,Berisso,Berisso,FIBRA OPTICA,,7667.0
BUENOS AIRES,Berisso,Berisso,Otros,,6.0
BUENOS AIRES,Berisso,Berisso,WIRELESS,,413.0
BUENOS AIRES,Berisso,Villa Arguello,FIBRA OPTICA,,132.0
BUENOS AIRES,Berisso,Villa Arguello,WIRELESS,,250.0
BUENOS AIRES,Berisso,Villa Nueva,FIBRA OPTICA,,132.0
BUENOS AIRES,Berisso,Villa Nueva,WIRELESS,,250.0
BUENOS AIRES,Berisso,Villa Progreso,FIBRA OPTICA,,132.0
BUENOS AIRES,Berisso,Villa Progreso,WIRELESS,,250.0
BUENOS AIRES,Bolívar,Hale,ADSL,,10.0
BUENOS AIRES,Bolívar,Juan F. Ibarra,FIBRA OPTICA,,1.0
BUENOS AIRES,Bolívar,OTROS,CABLEMODEM,Sin Datos,1.0
BUENOS AIRES,Bolívar,OTROS,FIBRA OPTICA,Sin Datos,1.0
BUENOS AIRES,Bolívar,Pirovano,Otros,,50.0
BUENOS AIRES,Bolívar,Pirovano,WIRELESS,,45.0
BUENOS AIRES,Bolívar,San Carlos de Bolívar  (Est. Bolívar),ADSL,,727.0
BUENOS AIRES,Bolívar,San Carlos de Bolívar  (Est. Bolívar),CABLEMODEM,,5123.0
BUENOS AIRES,Bolívar,San Carlos de Bolívar  (Est. Bolívar),DIAL UP,,2.0
BUENOS AIRES,Bolívar,San Carlos de Bolívar  (Est. Bolívar),FIBRA OPTICA,,10.0
BUENOS AIRES,Bolívar,San Carlos de Bolívar  (Est. Bolívar),SATELITAL,,1.0
BUENOS AIRES,Bolívar,San Carlos de Bolívar  (Est. Bolívar),WIRELESS,,255.0
BUENOS AIRES,Bolívar,Urdampilleta,DIAL UP,,5.0
BUENOS AIRES,Bolívar,Urdampilleta,FIBRA OPTICA,,2.0
BUENOS AIRES,Bolívar,Urdampilleta,WIRELESS,,71.0
BUENOS AIRES,Bragado,Bragado,ADSL,,500.0
BUENOS AIRES,Bragado,Bragado,CABLEMODEM,,2810.0
BUENOS AIRES,Bragado,Bragado,DIAL UP,,10.0
BUENOS AIRES,Bragado,Bragado,FIBRA OPTICA,,246.0
BUENOS AIRES,Bragado,Bragado,WIRELESS,,212.0
BUENOS AIRES,Bragado,Comodoro Py,FIBRA OPTICA,,220.0
BUENOS AIRES,Bragado,Comodoro Py,WIRELESS,,2.0
BUENOS AIRES,Bragado,General O'Brien,ADSL,,321.0
BUENOS AIRES,Bragado,General O'Brien,FIBRA OPTICA,,83.0
BUENOS AIRES,Bragado,General O'Brien,WIRELESS,,36.0
BUENOS AIRES,Bragado,Irala,CABLEMODEM,,2.0
BUENOS AIRES,Bragado,Irala,WIRELESS,,22.0
BUENOS AIRES,Bragado,Mechita (Est. Mecha),ADSL,,10.0
BUENOS AIRES,Bragado,Mechita (Est. Mecha),CABLEMODEM,,8.0
BUENOS AIRES,Bragado,Mechita (Est. Mecha),WIRELESS,,8.0
BUENOS AIRES,Bragado,Olascoaga,WIRELESS,,40.0
BUENOS AIRES,Bragado,Warnes,ADSL,,135.0
BUENOS AIRES,Bragado,Warnes,Otros,,9.0
BUENOS AIRES,Bragado,Warnes,WIRELESS,,7.0
BUENOS AIRES,Brandsen,Coronel Brandsen,ADSL,,1250.0
BUENOS AIRES,Brandsen,Coronel Brandsen,CABLEMODEM,,420.0
BUENOS AIRES,Brandsen,Coronel Brandsen,DIAL UP,,1.0
BUENOS AIRES,Brandsen,Coronel Brandsen,FIBRA OPTICA,,3400.0
BUENOS AIRES,Brandsen,Coronel Brandsen,Otros,,1.0
BUENOS AIRES,Brandsen,Coronel Brandsen,WIRELESS,,1208.0
BUENOS AIRES,Brandsen,Jeppener,ADSL,,815.0
BUENOS AIRES,Brandsen,Jeppener,FIBRA OPTICA,,2.0
BUENOS AIRES,Campana,Alto Los Cardales,FIBRA OPTICA,,276.0
BUENOS AIRES,Campana,Alto Los Cardales,WIRELESS,,41.0
BUENOS AIRES,Campana,Barrio Los Pioneros,WIRELESS,,60.0
BUENOS AIRES,Campana,Campana,ADSL,,604.0
BUENOS AIRES,Campana,Campana,CABLEMODEM,,18599.0
